Entity,Code,Day,facial_coverings,,
Laos,LAO,8/3/21,4,,
Laos,LAO,9/3/21,4,,
Laos,LAO,10/3/21,4,,
Laos,LAO,11/3/21,4,,
Laos,LAO,12/3/21,4,,
Laos,LAO,13/3/21,4,,
Laos,LAO,14/3/21,4,,
Laos,LAO,15/3/21,4,,
Laos,LAO,16/3/21,4,,
Laos,LAO,17/3/21,4,,
Laos,LAO,18/3/21,4,,
Laos,LAO,19/3/21,4,,
Laos,LAO,20/3/21,4,,
Laos,LAO,21/3/21,4,,
Laos,LAO,22/3/21,4,,
Laos,LAO,23/3/21,4,,
Laos,LAO,24/3/21,4,,
Laos,LAO,25/3/21,4,,
Laos,LAO,26/3/21,4,,
Laos,LAO,27/3/21,4,,
Laos,LAO,28/3/21,4,,
Laos,LAO,29/3/21,4,,
Laos,LAO,30/3/21,4,,
Laos,LAO,31/3/21,4,,
Laos,LAO,1/4/21,4,,
Laos,LAO,2/4/21,4,,
Laos,LAO,3/4/21,4,,
Laos,LAO,4/4/21,4,,
Laos,LAO,5/4/21,4,,
Laos,LAO,6/4/21,4,,
Laos,LAO,7/4/21,4,,
Laos,LAO,8/4/21,4,,
Laos,LAO,9/4/21,4,,
Laos,LAO,10/4/21,4,,
Laos,LAO,11/4/21,4,,
Laos,LAO,12/4/21,4,,
Laos,LAO,13/4/21,4,,
Laos,LAO,14/4/21,4,,
Laos,LAO,15/4/21,4,,
Laos,LAO,16/4/21,4,,
Laos,LAO,17/4/21,4,,
Laos,LAO,18/4/21,4,,
Laos,LAO,19/4/21,4,,
Laos,LAO,20/4/21,4,,
Laos,LAO,21/4/21,4,,
Laos,LAO,22/4/21,4,,
Laos,LAO,23/4/21,4,,
Laos,LAO,24/4/21,4,,
Laos,LAO,25/4/21,4,,
Laos,LAO,26/4/21,4,,
Laos,LAO,27/4/21,4,,
Laos,LAO,28/4/21,4,,
Laos,LAO,29/4/21,4,,
Laos,LAO,30/4/21,4,,
Laos,LAO,1/5/21,4,,
Laos,LAO,2/5/21,4,,
Laos,LAO,3/5/21,4,,
Laos,LAO,4/5/21,4,,
Laos,LAO,5/5/21,4,,
Laos,LAO,6/5/21,4,,
Laos,LAO,7/5/21,4,,
Laos,LAO,8/5/21,4,,
Laos,LAO,9/5/21,4,,
Laos,LAO,10/5/21,4,,
Laos,LAO,11/5/21,4,,
Laos,LAO,12/5/21,4,,
Laos,LAO,13/5/21,4,,
Laos,LAO,14/5/21,4,,
Laos,LAO,15/5/21,4,,
Laos,LAO,16/5/21,4,,
Laos,LAO,17/5/21,4,,
Laos,LAO,18/5/21,4,,
Laos,LAO,19/5/21,4,,
Laos,LAO,20/5/21,4,,
Laos,LAO,21/5/21,4,,
Laos,LAO,22/5/21,4,,
Laos,LAO,23/5/21,4,,
Laos,LAO,24/5/21,4,,
Laos,LAO,25/5/21,3,,
Laos,LAO,26/5/21,3,,
Laos,LAO,27/5/21,3,,
Laos,LAO,28/5/21,3,,
Laos,LAO,29/5/21,3,,
Laos,LAO,30/5/21,3,,
Laos,LAO,31/5/21,3,,
Laos,LAO,1/6/21,3,,
Laos,LAO,2/6/21,3,,
Laos,LAO,3/6/21,3,,
Laos,LAO,4/6/21,3,,
Laos,LAO,5/6/21,3,,
Laos,LAO,6/6/21,3,,
Laos,LAO,7/6/21,3,,
Latvia,LVA,1/1/20,0,,
Latvia,LVA,2/1/20,0,,
Latvia,LVA,3/1/20,0,,
Latvia,LVA,4/1/20,0,,
Latvia,LVA,5/1/20,0,,
Latvia,LVA,6/1/20,0,,
Latvia,LVA,7/1/20,0,,
Latvia,LVA,8/1/20,0,,
Latvia,LVA,9/1/20,0,,
Latvia,LVA,10/1/20,0,,
Latvia,LVA,11/1/20,0,,
Latvia,LVA,12/1/20,0,,
Latvia,LVA,13/1/20,0,,
Latvia,LVA,14/1/20,0,,
Latvia,LVA,15/1/20,0,,
Latvia,LVA,16/1/20,0,,
Latvia,LVA,17/1/20,0,,
Latvia,LVA,18/1/20,0,,
Latvia,LVA,19/1/20,0,,
Latvia,LVA,20/1/20,0,,
Latvia,LVA,21/1/20,0,,
Latvia,LVA,22/1/20,0,,
Latvia,LVA,23/1/20,0,,
Latvia,LVA,24/1/20,0,,
Latvia,LVA,25/1/20,0,,
Latvia,LVA,26/1/20,0,,
Latvia,LVA,27/1/20,0,,
Latvia,LVA,28/1/20,0,,
Latvia,LVA,29/1/20,0,,
Latvia,LVA,30/1/20,0,,
Latvia,LVA,31/1/20,0,,
Latvia,LVA,1/2/20,0,,
Latvia,LVA,2/2/20,0,,
Latvia,LVA,3/2/20,0,,
Latvia,LVA,4/2/20,0,,
Latvia,LVA,5/2/20,0,,
Latvia,LVA,6/2/20,0,,
Latvia,LVA,7/2/20,0,,
Latvia,LVA,8/2/20,0,,
Latvia,LVA,9/2/20,0,,
Latvia,LVA,10/2/20,0,,
Latvia,LVA,11/2/20,0,,
Latvia,LVA,12/2/20,0,,
Latvia,LVA,13/2/20,0,,
Latvia,LVA,14/2/20,0,,
Latvia,LVA,15/2/20,0,,
Latvia,LVA,16/2/20,0,,
Latvia,LVA,17/2/20,0,,
Latvia,LVA,18/2/20,0,,
Latvia,LVA,19/2/20,0,,
Latvia,LVA,20/2/20,0,,
Latvia,LVA,21/2/20,0,,
Latvia,LVA,22/2/20,0,,
Latvia,LVA,23/2/20,0,,
Latvia,LVA,24/2/20,0,,
Latvia,LVA,25/2/20,0,,
Latvia,LVA,26/2/20,0,,
Latvia,LVA,27/2/20,0,,
Latvia,LVA,28/2/20,0,,
Latvia,LVA,29/2/20,0,,
Latvia,LVA,1/3/20,0,,
Latvia,LVA,2/3/20,0,,
Latvia,LVA,3/3/20,0,,
Latvia,LVA,4/3/20,0,,
Latvia,LVA,5/3/20,0,,
Latvia,LVA,6/3/20,0,,
Latvia,LVA,7/3/20,0,,
Latvia,LVA,8/3/20,0,,
Latvia,LVA,9/3/20,0,,
Latvia,LVA,10/3/20,0,,
Latvia,LVA,11/3/20,0,,
Latvia,LVA,12/3/20,0,,
Latvia,LVA,13/3/20,0,,
Latvia,LVA,14/3/20,0,,
Latvia,LVA,15/3/20,0,,
Latvia,LVA,16/3/20,0,,
Latvia,LVA,17/3/20,0,,
Latvia,LVA,18/3/20,0,,
Latvia,LVA,19/3/20,0,,
Latvia,LVA,20/3/20,0,,
Latvia,LVA,21/3/20,0,,
Latvia,LVA,22/3/20,0,,
Latvia,LVA,23/3/20,0,,
Latvia,LVA,24/3/20,0,,
Latvia,LVA,25/3/20,0,,
Latvia,LVA,26/3/20,0,,
Latvia,LVA,27/3/20,0,,
Latvia,LVA,28/3/20,0,,
Latvia,LVA,29/3/20,0,,
Latvia,LVA,30/3/20,0,,
Latvia,LVA,31/3/20,0,,
Latvia,LVA,1/4/20,0,,
Latvia,LVA,2/4/20,0,,
Latvia,LVA,3/4/20,0,,
Latvia,LVA,4/4/20,0,,
Latvia,LVA,5/4/20,0,,
Latvia,LVA,6/4/20,0,,
Latvia,LVA,7/4/20,0,,
Latvia,LVA,8/4/20,0,,
Latvia,LVA,9/4/20,0,,
Latvia,LVA,10/4/20,0,,
Latvia,LVA,11/4/20,0,,
Latvia,LVA,12/4/20,0,,
Latvia,LVA,13/4/20,0,,
Latvia,LVA,14/4/20,0,,
Latvia,LVA,15/4/20,0,,
Latvia,LVA,16/4/20,0,,
Latvia,LVA,17/4/20,0,,
Latvia,LVA,18/4/20,0,,
Latvia,LVA,19/4/20,0,,
Latvia,LVA,20/4/20,0,,
Latvia,LVA,21/4/20,0,,
Latvia,LVA,22/4/20,0,,
Latvia,LVA,23/4/20,0,,
Latvia,LVA,24/4/20,0,,
Latvia,LVA,25/4/20,0,,
Latvia,LVA,26/4/20,0,,
Latvia,LVA,27/4/20,0,,
Latvia,LVA,28/4/20,0,,
Latvia,LVA,29/4/20,0,,
Latvia,LVA,30/4/20,0,,
Latvia,LVA,1/5/20,0,,
Latvia,LVA,2/5/20,0,,
Latvia,LVA,3/5/20,0,,
Latvia,LVA,4/5/20,0,,
Latvia,LVA,5/5/20,0,,
Latvia,LVA,6/5/20,0,,
Latvia,LVA,7/5/20,0,,
Latvia,LVA,8/5/20,0,,
Latvia,LVA,9/5/20,0,,
Latvia,LVA,10/5/20,0,,
Latvia,LVA,11/5/20,0,,
Latvia,LVA,12/5/20,2,,
Latvia,LVA,13/5/20,2,,
Latvia,LVA,14/5/20,2,,
Latvia,LVA,15/5/20,2,,
Latvia,LVA,16/5/20,2,,
Latvia,LVA,17/5/20,2,,
Latvia,LVA,18/5/20,2,,
Latvia,LVA,19/5/20,2,,
Latvia,LVA,20/5/20,2,,
Latvia,LVA,21/5/20,2,,
Latvia,LVA,22/5/20,2,,
Latvia,LVA,23/5/20,2,,
Latvia,LVA,24/5/20,2,,
Latvia,LVA,25/5/20,2,,
Latvia,LVA,26/5/20,2,,
Latvia,LVA,27/5/20,2,,
Latvia,LVA,28/5/20,2,,
Latvia,LVA,29/5/20,2,,
Latvia,LVA,30/5/20,2,,
Latvia,LVA,31/5/20,2,,
Latvia,LVA,1/6/20,2,,
Latvia,LVA,2/6/20,2,,
Latvia,LVA,3/6/20,2,,
Latvia,LVA,4/6/20,2,,
Latvia,LVA,5/6/20,2,,
Latvia,LVA,6/6/20,2,,
Latvia,LVA,7/6/20,2,,
Latvia,LVA,8/6/20,2,,
Latvia,LVA,9/6/20,2,,
Latvia,LVA,10/6/20,2,,
Latvia,LVA,11/6/20,2,,
Latvia,LVA,12/6/20,2,,
Latvia,LVA,13/6/20,2,,
Latvia,LVA,14/6/20,2,,
Latvia,LVA,15/6/20,2,,
Latvia,LVA,16/6/20,2,,
Latvia,LVA,17/6/20,2,,
Latvia,LVA,18/6/20,2,,
Latvia,LVA,19/6/20,2,,
Latvia,LVA,20/6/20,2,,
Latvia,LVA,21/6/20,2,,
Latvia,LVA,22/6/20,2,,
Latvia,LVA,23/6/20,2,,
Latvia,LVA,24/6/20,2,,
Latvia,LVA,25/6/20,2,,
Latvia,LVA,26/6/20,2,,
Latvia,LVA,27/6/20,2,,
Latvia,LVA,28/6/20,2,,
Latvia,LVA,29/6/20,2,,
Latvia,LVA,30/6/20,2,,
Latvia,LVA,1/7/20,1,,
Latvia,LVA,2/7/20,1,,
Latvia,LVA,3/7/20,1,,
Latvia,LVA,4/7/20,1,,
Latvia,LVA,5/7/20,1,,
Latvia,LVA,6/7/20,1,,
Latvia,LVA,7/7/20,1,,
Latvia,LVA,8/7/20,1,,
Latvia,LVA,9/7/20,1,,
Latvia,LVA,10/7/20,1,,
Latvia,LVA,11/7/20,1,,
Latvia,LVA,12/7/20,1,,
Latvia,LVA,13/7/20,1,,
Latvia,LVA,14/7/20,1,,
Latvia,LVA,15/7/20,1,,
Latvia,LVA,16/7/20,1,,
Latvia,LVA,17/7/20,1,,
Latvia,LVA,18/7/20,1,,
Latvia,LVA,19/7/20,1,,
Latvia,LVA,20/7/20,1,,
Latvia,LVA,21/7/20,1,,
Latvia,LVA,22/7/20,1,,
Latvia,LVA,23/7/20,1,,
Latvia,LVA,24/7/20,1,,
Latvia,LVA,25/7/20,1,,
Latvia,LVA,26/7/20,1,,
Latvia,LVA,27/7/20,1,,
Latvia,LVA,28/7/20,1,,
Latvia,LVA,29/7/20,1,,
Latvia,LVA,30/7/20,1,,
Latvia,LVA,31/7/20,1,,
Latvia,LVA,1/8/20,1,,
Latvia,LVA,2/8/20,1,,
Latvia,LVA,3/8/20,1,,
Latvia,LVA,4/8/20,1,,
Latvia,LVA,5/8/20,1,,
Latvia,LVA,6/8/20,1,,
Latvia,LVA,7/8/20,1,,
Latvia,LVA,8/8/20,1,,
Latvia,LVA,9/8/20,1,,
Latvia,LVA,10/8/20,1,,
Latvia,LVA,11/8/20,1,,
Latvia,LVA,12/8/20,1,,
Latvia,LVA,13/8/20,1,,
Latvia,LVA,14/8/20,1,,
Latvia,LVA,15/8/20,1,,
Latvia,LVA,16/8/20,1,,
Latvia,LVA,17/8/20,1,,
Latvia,LVA,18/8/20,1,,
Latvia,LVA,19/8/20,1,,
Latvia,LVA,20/8/20,1,,
Latvia,LVA,21/8/20,1,,
Latvia,LVA,22/8/20,1,,
Latvia,LVA,23/8/20,1,,
Latvia,LVA,24/8/20,1,,
Latvia,LVA,25/8/20,1,,
Latvia,LVA,26/8/20,1,,
Latvia,LVA,27/8/20,1,,
Latvia,LVA,28/8/20,1,,
Latvia,LVA,29/8/20,1,,
Latvia,LVA,30/8/20,1,,
Latvia,LVA,31/8/20,1,,
Latvia,LVA,1/9/20,1,,
Latvia,LVA,2/9/20,1,,
Latvia,LVA,3/9/20,1,,
Latvia,LVA,4/9/20,1,,
Latvia,LVA,5/9/20,1,,
Latvia,LVA,6/9/20,1,,
Latvia,LVA,7/9/20,1,,
Latvia,LVA,8/9/20,1,,
Latvia,LVA,9/9/20,1,,
Latvia,LVA,10/9/20,1,,
Latvia,LVA,11/9/20,1,,
Latvia,LVA,12/9/20,1,,
Latvia,LVA,13/9/20,1,,
Latvia,LVA,14/9/20,1,,
Latvia,LVA,15/9/20,1,,
Latvia,LVA,16/9/20,1,,
Latvia,LVA,17/9/20,1,,
Latvia,LVA,18/9/20,1,,
Latvia,LVA,19/9/20,1,,
Latvia,LVA,20/9/20,1,,
Latvia,LVA,21/9/20,2,,
Latvia,LVA,22/9/20,2,,
Latvia,LVA,23/9/20,2,,
Latvia,LVA,24/9/20,2,,
Latvia,LVA,25/9/20,2,,
Latvia,LVA,26/9/20,2,,
Latvia,LVA,27/9/20,2,,
Latvia,LVA,28/9/20,2,,
Latvia,LVA,29/9/20,2,,
Latvia,LVA,30/9/20,2,,
Latvia,LVA,1/10/20,2,,
Latvia,LVA,2/10/20,2,,
Latvia,LVA,3/10/20,1,,
Latvia,LVA,4/10/20,1,,
Latvia,LVA,5/10/20,1,,
Latvia,LVA,6/10/20,1,,
Latvia,LVA,7/10/20,1,,
Latvia,LVA,8/10/20,1,,
Latvia,LVA,9/10/20,1,,
Latvia,LVA,10/10/20,1,,
Latvia,LVA,11/10/20,1,,
Latvia,LVA,12/10/20,1,,
Latvia,LVA,13/10/20,1,,
Latvia,LVA,14/10/20,1,,
Latvia,LVA,15/10/20,1,,
Latvia,LVA,16/10/20,1,,
Latvia,LVA,17/10/20,1,,
Latvia,LVA,18/10/20,1,,
Latvia,LVA,19/10/20,1,,
Latvia,LVA,20/10/20,2,,
Latvia,LVA,21/10/20,2,,
Latvia,LVA,22/10/20,2,,
Latvia,LVA,23/10/20,2,,
Latvia,LVA,24/10/20,3,,
Latvia,LVA,25/10/20,3,,
Latvia,LVA,26/10/20,3,,
Latvia,LVA,27/10/20,3,,
Latvia,LVA,28/10/20,3,,
Latvia,LVA,29/10/20,3,,
Latvia,LVA,30/10/20,3,,
Latvia,LVA,31/10/20,3,,
Latvia,LVA,1/11/20,3,,
Latvia,LVA,2/11/20,3,,
Latvia,LVA,3/11/20,3,,
Latvia,LVA,4/11/20,3,,
Latvia,LVA,5/11/20,3,,
Latvia,LVA,6/11/20,3,,
Latvia,LVA,7/11/20,3,,
Latvia,LVA,8/11/20,3,,
Latvia,LVA,9/11/20,3,,
Latvia,LVA,10/11/20,3,,
Latvia,LVA,11/11/20,3,,
Latvia,LVA,12/11/20,3,,
Latvia,LVA,13/11/20,3,,
Latvia,LVA,14/11/20,3,,
Latvia,LVA,15/11/20,3,,
Latvia,LVA,16/11/20,3,,
Latvia,LVA,17/11/20,3,,
Latvia,LVA,18/11/20,3,,
Latvia,LVA,19/11/20,3,,
Latvia,LVA,20/11/20,3,,
Latvia,LVA,21/11/20,3,,
Latvia,LVA,22/11/20,3,,
Latvia,LVA,23/11/20,3,,
Latvia,LVA,24/11/20,3,,
Latvia,LVA,25/11/20,3,,
Latvia,LVA,26/11/20,3,,
Latvia,LVA,27/11/20,3,,
Latvia,LVA,28/11/20,3,,
Latvia,LVA,29/11/20,3,,
Latvia,LVA,30/11/20,3,,
Latvia,LVA,1/12/20,3,,
Latvia,LVA,2/12/20,3,,
Latvia,LVA,3/12/20,3,,
Latvia,LVA,4/12/20,3,,
Latvia,LVA,5/12/20,3,,
Latvia,LVA,6/12/20,3,,
Latvia,LVA,7/12/20,3,,
Latvia,LVA,8/12/20,3,,
Latvia,LVA,9/12/20,3,,
Latvia,LVA,10/12/20,3,,
Latvia,LVA,11/12/20,3,,
Latvia,LVA,12/12/20,3,,
Latvia,LVA,13/12/20,3,,
Latvia,LVA,14/12/20,3,,
Latvia,LVA,15/12/20,3,,
Latvia,LVA,16/12/20,3,,
Latvia,LVA,17/12/20,3,,
Latvia,LVA,18/12/20,3,,
Latvia,LVA,19/12/20,3,,
Latvia,LVA,20/12/20,3,,
Latvia,LVA,21/12/20,3,,
Latvia,LVA,22/12/20,3,,
Latvia,LVA,23/12/20,3,,
Latvia,LVA,24/12/20,3,,
Latvia,LVA,25/12/20,3,,
Latvia,LVA,26/12/20,3,,
Latvia,LVA,27/12/20,3,,
Latvia,LVA,28/12/20,3,,
Latvia,LVA,29/12/20,3,,
Latvia,LVA,30/12/20,3,,
Latvia,LVA,31/12/20,3,,
Latvia,LVA,1/1/21,3,,
Latvia,LVA,2/1/21,3,,
Latvia,LVA,3/1/21,3,,
Latvia,LVA,4/1/21,3,,
Latvia,LVA,5/1/21,3,,
Latvia,LVA,6/1/21,3,,
Latvia,LVA,7/1/21,3,,
Latvia,LVA,8/1/21,3,,
Latvia,LVA,9/1/21,3,,
Latvia,LVA,10/1/21,3,,
Latvia,LVA,11/1/21,3,,
Latvia,LVA,12/1/21,3,,
Latvia,LVA,13/1/21,3,,
Latvia,LVA,14/1/21,3,,
Latvia,LVA,15/1/21,3,,
Latvia,LVA,16/1/21,3,,
Latvia,LVA,17/1/21,3,,
Latvia,LVA,18/1/21,3,,
Latvia,LVA,19/1/21,3,,
Latvia,LVA,20/1/21,3,,
Latvia,LVA,21/1/21,3,,
Latvia,LVA,22/1/21,3,,
Latvia,LVA,23/1/21,3,,
Latvia,LVA,24/1/21,3,,
Latvia,LVA,25/1/21,3,,
Latvia,LVA,26/1/21,3,,
Latvia,LVA,27/1/21,3,,
Latvia,LVA,28/1/21,3,,
Latvia,LVA,29/1/21,3,,
Latvia,LVA,30/1/21,3,,
Latvia,LVA,31/1/21,3,,
Latvia,LVA,1/2/21,3,,
Latvia,LVA,2/2/21,3,,
Latvia,LVA,3/2/21,3,,
Latvia,LVA,4/2/21,3,,
Latvia,LVA,5/2/21,3,,
Latvia,LVA,6/2/21,3,,
Latvia,LVA,7/2/21,3,,
Latvia,LVA,8/2/21,3,,
Latvia,LVA,9/2/21,3,,
Latvia,LVA,10/2/21,3,,
Latvia,LVA,11/2/21,3,,
Latvia,LVA,12/2/21,3,,
Latvia,LVA,13/2/21,3,,
Latvia,LVA,14/2/21,3,,
Latvia,LVA,15/2/21,3,,
Latvia,LVA,16/2/21,3,,
Latvia,LVA,17/2/21,3,,
Latvia,LVA,18/2/21,3,,
Latvia,LVA,19/2/21,3,,
Latvia,LVA,20/2/21,3,,
Latvia,LVA,21/2/21,3,,
Latvia,LVA,22/2/21,3,,
Latvia,LVA,23/2/21,3,,
Latvia,LVA,24/2/21,3,,
Latvia,LVA,25/2/21,3,,
Latvia,LVA,26/2/21,3,,
Latvia,LVA,27/2/21,3,,
Latvia,LVA,28/2/21,3,,
Latvia,LVA,1/3/21,3,,
Latvia,LVA,2/3/21,3,,
Latvia,LVA,3/3/21,3,,
Latvia,LVA,4/3/21,3,,
Latvia,LVA,5/3/21,3,,
Latvia,LVA,6/3/21,3,,
Latvia,LVA,7/3/21,3,,
Latvia,LVA,8/3/21,3,,
Latvia,LVA,9/3/21,3,,
Latvia,LVA,10/3/21,3,,
Latvia,LVA,11/3/21,3,,
Latvia,LVA,12/3/21,3,,
Latvia,LVA,13/3/21,3,,
Latvia,LVA,14/3/21,3,,
Latvia,LVA,15/3/21,3,,
Latvia,LVA,16/3/21,3,,
Latvia,LVA,17/3/21,3,,
Latvia,LVA,18/3/21,3,,
Latvia,LVA,19/3/21,3,,
Latvia,LVA,20/3/21,3,,
Latvia,LVA,21/3/21,3,,
Latvia,LVA,22/3/21,3,,
Latvia,LVA,23/3/21,3,,
Latvia,LVA,24/3/21,3,,
Latvia,LVA,25/3/21,3,,
Latvia,LVA,26/3/21,3,,
Latvia,LVA,27/3/21,3,,
Latvia,LVA,28/3/21,3,,
Latvia,LVA,29/3/21,3,,
Latvia,LVA,30/3/21,3,,
Latvia,LVA,31/3/21,3,,
Latvia,LVA,1/4/21,3,,
Latvia,LVA,2/4/21,3,,
Latvia,LVA,3/4/21,3,,
Latvia,LVA,4/4/21,3,,
Latvia,LVA,5/4/21,3,,
Latvia,LVA,6/4/21,3,,
Latvia,LVA,7/4/21,3,,
Latvia,LVA,8/4/21,3,,
Latvia,LVA,9/4/21,3,,
Latvia,LVA,10/4/21,3,,
Latvia,LVA,11/4/21,3,,
Latvia,LVA,12/4/21,3,,
Latvia,LVA,13/4/21,3,,
Latvia,LVA,14/4/21,3,,
Latvia,LVA,15/4/21,3,,
Latvia,LVA,16/4/21,3,,
Latvia,LVA,17/4/21,3,,
Latvia,LVA,18/4/21,3,,
Latvia,LVA,19/4/21,3,,
Latvia,LVA,20/4/21,3,,
Latvia,LVA,21/4/21,3,,
Latvia,LVA,22/4/21,3,,
Latvia,LVA,23/4/21,3,,
Latvia,LVA,24/4/21,3,,
Latvia,LVA,25/4/21,3,,
Latvia,LVA,26/4/21,3,,
Latvia,LVA,27/4/21,3,,
Latvia,LVA,28/4/21,3,,
Latvia,LVA,29/4/21,3,,
Latvia,LVA,30/4/21,3,,
Latvia,LVA,1/5/21,3,,
Latvia,LVA,2/5/21,3,,
Latvia,LVA,3/5/21,3,,
Latvia,LVA,4/5/21,3,,
Latvia,LVA,5/5/21,3,,
Latvia,LVA,6/5/21,3,,
Latvia,LVA,7/5/21,3,,
Latvia,LVA,8/5/21,3,,
Latvia,LVA,9/5/21,3,,
Latvia,LVA,10/5/21,3,,
Latvia,LVA,11/5/21,3,,
Latvia,LVA,12/5/21,3,,
Latvia,LVA,13/5/21,3,,
Latvia,LVA,14/5/21,3,,
Latvia,LVA,15/5/21,3,,
Latvia,LVA,16/5/21,3,,
Latvia,LVA,17/5/21,3,,
Latvia,LVA,18/5/21,3,,
Latvia,LVA,19/5/21,3,,
Latvia,LVA,20/5/21,3,,
Latvia,LVA,21/5/21,3,,
Latvia,LVA,22/5/21,3,,
Latvia,LVA,23/5/21,3,,
Latvia,LVA,24/5/21,3,,
Latvia,LVA,25/5/21,3,,
Latvia,LVA,26/5/21,3,,
Latvia,LVA,27/5/21,3,,
Latvia,LVA,28/5/21,3,,
Latvia,LVA,29/5/21,3,,
Latvia,LVA,30/5/21,3,,
Latvia,LVA,31/5/21,3,,
Latvia,LVA,1/6/21,3,,
Latvia,LVA,2/6/21,3,,
Latvia,LVA,3/6/21,3,,
Latvia,LVA,4/6/21,3,,
Latvia,LVA,5/6/21,3,,
Latvia,LVA,6/6/21,3,,
Latvia,LVA,7/6/21,3,,
Latvia,LVA,8/6/21,3,,
Latvia,LVA,9/6/21,3,,
Latvia,LVA,10/6/21,3,,
Latvia,LVA,11/6/21,3,,
Latvia,LVA,12/6/21,3,,
Latvia,LVA,13/6/21,3,,
Latvia,LVA,14/6/21,3,,
Lebanon,LBN,1/1/20,0,,
Lebanon,LBN,2/1/20,0,,
Lebanon,LBN,3/1/20,0,,
Lebanon,LBN,4/1/20,0,,
Lebanon,LBN,5/1/20,0,,
Lebanon,LBN,6/1/20,0,,
Lebanon,LBN,7/1/20,0,,
Lebanon,LBN,8/1/20,0,,
Lebanon,LBN,9/1/20,0,,
Lebanon,LBN,10/1/20,0,,
Lebanon,LBN,11/1/20,0,,
Lebanon,LBN,12/1/20,0,,
Lebanon,LBN,13/1/20,0,,
Lebanon,LBN,14/1/20,0,,
Lebanon,LBN,15/1/20,0,,
Lebanon,LBN,16/1/20,0,,
Lebanon,LBN,17/1/20,0,,
Lebanon,LBN,18/1/20,0,,
Lebanon,LBN,19/1/20,0,,
Lebanon,LBN,20/1/20,0,,
Lebanon,LBN,21/1/20,0,,
Lebanon,LBN,22/1/20,0,,
Lebanon,LBN,23/1/20,0,,
Lebanon,LBN,24/1/20,0,,
Lebanon,LBN,25/1/20,0,,
Lebanon,LBN,26/1/20,0,,
Lebanon,LBN,27/1/20,0,,
Lebanon,LBN,28/1/20,0,,
Lebanon,LBN,29/1/20,0,,
Lebanon,LBN,30/1/20,0,,
Lebanon,LBN,31/1/20,0,,
Lebanon,LBN,1/2/20,0,,
Lebanon,LBN,2/2/20,0,,
Lebanon,LBN,3/2/20,0,,
Lebanon,LBN,4/2/20,0,,
Lebanon,LBN,5/2/20,0,,
Lebanon,LBN,6/2/20,0,,
Lebanon,LBN,7/2/20,0,,
Lebanon,LBN,8/2/20,0,,
Lebanon,LBN,9/2/20,0,,
Lebanon,LBN,10/2/20,0,,
Lebanon,LBN,11/2/20,0,,
Lebanon,LBN,12/2/20,0,,
Lebanon,LBN,13/2/20,0,,
Lebanon,LBN,14/2/20,0,,
Lebanon,LBN,15/2/20,0,,
Lebanon,LBN,16/2/20,0,,
Lebanon,LBN,17/2/20,0,,
Lebanon,LBN,18/2/20,0,,
Lebanon,LBN,19/2/20,0,,
Lebanon,LBN,20/2/20,0,,
Lebanon,LBN,21/2/20,0,,
Lebanon,LBN,22/2/20,0,,
Lebanon,LBN,23/2/20,0,,
Lebanon,LBN,24/2/20,0,,
Lebanon,LBN,25/2/20,0,,
Lebanon,LBN,26/2/20,0,,
Lebanon,LBN,27/2/20,0,,
Lebanon,LBN,28/2/20,0,,
Lebanon,LBN,29/2/20,0,,
Lebanon,LBN,1/3/20,0,,
Lebanon,LBN,2/3/20,0,,
Lebanon,LBN,3/3/20,0,,
Lebanon,LBN,4/3/20,0,,
Lebanon,LBN,5/3/20,0,,
Lebanon,LBN,6/3/20,0,,
Lebanon,LBN,7/3/20,0,,
Lebanon,LBN,8/3/20,0,,
Lebanon,LBN,9/3/20,0,,
Lebanon,LBN,10/3/20,0,,
Lebanon,LBN,11/3/20,0,,
Lebanon,LBN,12/3/20,0,,
Lebanon,LBN,13/3/20,0,,
Lebanon,LBN,14/3/20,0,,
Lebanon,LBN,15/3/20,2,,
Lebanon,LBN,16/3/20,2,,
Lebanon,LBN,17/3/20,2,,
Lebanon,LBN,18/3/20,2,,
Lebanon,LBN,19/3/20,2,,
Lebanon,LBN,20/3/20,2,,
Lebanon,LBN,21/3/20,2,,
Lebanon,LBN,22/3/20,2,,
Lebanon,LBN,23/3/20,2,,
Lebanon,LBN,24/3/20,2,,
Lebanon,LBN,25/3/20,2,,
Lebanon,LBN,26/3/20,2,,
Lebanon,LBN,27/3/20,2,,
Lebanon,LBN,28/3/20,2,,
Lebanon,LBN,29/3/20,2,,
Lebanon,LBN,30/3/20,2,,
Lebanon,LBN,31/3/20,2,,
Lebanon,LBN,1/4/20,2,,
Lebanon,LBN,2/4/20,2,,
Lebanon,LBN,3/4/20,2,,
Lebanon,LBN,4/4/20,2,,
Lebanon,LBN,5/4/20,2,,
Lebanon,LBN,6/4/20,2,,
Lebanon,LBN,7/4/20,2,,
Lebanon,LBN,8/4/20,2,,
Lebanon,LBN,9/4/20,2,,
Lebanon,LBN,10/4/20,2,,
Lebanon,LBN,11/4/20,2,,
Lebanon,LBN,12/4/20,2,,
Lebanon,LBN,13/4/20,2,,
Lebanon,LBN,14/4/20,2,,
Lebanon,LBN,15/4/20,2,,
Lebanon,LBN,16/4/20,2,,
Lebanon,LBN,17/4/20,2,,
Lebanon,LBN,18/4/20,2,,
Lebanon,LBN,19/4/20,2,,
Lebanon,LBN,20/4/20,2,,
